Model,MSO4034B
-1.2600e-07,0.06584
-1.2560e-07,0.06552
-1.2520e-07,0.06524
-1.2480e-07,0.06496
-1.2440e-07,0.06476
-1.2400e-07,0.06472
-1.2360e-07,0.06508
-1.2320e-07,0.06544
-1.2280e-07,0.06584
-1.2240e-07,0.0662
-1.2200e-07,0.06652
-1.2160e-07,0.06664
-1.2120e-07,0.0666
-1.2080e-07,0.06656
-1.2040e-07,0.06636
-1.2000e-07,0.06564
-1.1960e-07,0.0648
-1.1920e-07,0.06432
-1.1880e-07,0.06472
-1.1840e-07,0.06564
-1.1800e-07,0.06664
-1.1760e-07,0.06668
-1.1720e-07,0.06536
-1.1680e-07,0.06364
-1.1640e-07,0.06272
-1.1600e-07,0.06312
-1.1560e-07,0.0642
-1.1520e-07,0.06532
-1.1480e-07,0.06608
-1.1440e-07,0.06624
-1.1400e-07,0.06604
-1.1360e-07,0.06584
-1.1320e-07,0.06552
-1.1280e-07,0.06512
-1.1240e-07,0.0648
-1.1200e-07,0.06504
-1.1160e-07,0.06564
-1.1120e-07,0.0664
-1.1080e-07,0.06692
-1.1040e-07,0.06688
-1.1000e-07,0.0664
-1.0960e-07,0.06596
-1.0920e-07,0.06592
-1.0880e-07,0.06604
-1.0840e-07,0.0664
-1.0800e-07,0.06668
-1.0760e-07,0.06676
-1.0720e-07,0.06632
-1.0680e-07,0.06588
-1.0640e-07,0.0656
-1.0600e-07,0.06556
-1.0560e-07,0.06544
-1.0520e-07,0.06508
-1.0480e-07,0.06452
-1.0440e-07,0.06408
-1.0400e-07,0.06432
-1.0360e-07,0.06524
-1.0320e-07,0.06624
-1.0280e-07,0.06684
-1.0240e-07,0.06692
-1.0200e-07,0.0668
-1.0160e-07,0.06676
-1.0120e-07,0.06672
-1.0080e-07,0.06672
-1.0040e-07,0.06624
-1.0000e-07,0.06556
-9.9600e-08,0.06504
-9.9200e-08,0.06516
-9.8800e-08,0.06564
-9.8400e-08,0.0662
-9.8000e-08,0.06648
-9.7600e-08,0.06648
-9.7200e-08,0.06624
-9.6800e-08,0.06596
-9.6400e-08,0.06564
-9.6000e-08,0.06524
-9.5600e-08,0.06484
-9.5200e-08,0.0646
-9.4800e-08,0.06472
-9.4400e-08,0.06512
-9.4000e-08,0.06544
-9.3600e-08,0.06564
-9.3200e-08,0.06564
-9.2800e-08,0.06552
-9.2400e-08,0.06556
-9.2000e-08,0.06576
-9.1600e-08,0.06588
-9.1200e-08,0.0658
-9.0800e-08,0.06576
-9.0400e-08,0.06568
-9.0000e-08,0.06576
-8.9600e-08,0.066
-8.9200e-08,0.06628
-8.8800e-08,0.06644
-8.8400e-08,0.06656
-8.8000e-08,0.06664
-8.7600e-08,0.06644
-8.7200e-08,0.06596
-8.6800e-08,0.06536
-8.6400e-08,0.06508
-8.6000e-08,0.0652
-8.5600e-08,0.06588
-8.5200e-08,0.06672
-8.4800e-08,0.06716
-8.4400e-08,0.06712
-8.4000e-08,0.06672
-8.3600e-08,0.06636
-8.3200e-08,0.06608
-8.2800e-08,0.06588
-8.2400e-08,0.06568
-8.2000e-08,0.06544
-8.1600e-08,0.06528
-8.1200e-08,0.06564
-8.0800e-08,0.06632
-8.0400e-08,0.0668
-8.0000e-08,0.06684
-7.9600e-08,0.06652
-7.9200e-08,0.0662
-7.8800e-08,0.06608
-7.8400e-08,0.06624
-7.8000e-08,0.06652
-7.7600e-08,0.067
-7.7200e-08,0.06712
-7.6800e-08,0.0668
-7.6400e-08,0.06616
-7.6000e-08,0.06584
-7.5600e-08,0.06624
-7.5200e-08,0.06704
-7.4800e-08,0.0678
-7.4400e-08,0.06772
-7.4000e-08,0.06684
-7.3600e-08,0.0656
-7.3200e-08,0.06468
-7.2800e-08,0.0644
-7.2400e-08,0.06468
-7.2000e-08,0.06512
-7.1600e-08,0.06548
-7.1200e-08,0.06588
-7.0800e-08,0.06624
-7.0400e-08,0.06612
-7.0000e-08,0.06564
-6.9600e-08,0.06496
-6.9200e-08,0.06428
-6.8800e-08,0.064
-6.8400e-08,0.06444
-6.8000e-08,0.06548
-6.7600e-08,0.06676
-6.7200e-08,0.06764
-6.6800e-08,0.06776
-6.6400e-08,0.0672
-6.6000e-08,0.06628
-6.5600e-08,0.06556
-6.5200e-08,0.0654
-6.4800e-08,0.06568
-6.4400e-08,0.06588
-6.4000e-08,0.06576
-6.3600e-08,0.06564
-6.3200e-08,0.06572
-6.2800e-08,0.0662
-6.2400e-08,0.06656
-6.2000e-08,0.06644
-6.1600e-08,0.06596
-6.1200e-08,0.06568
-6.0800e-08,0.06596
-6.0400e-08,0.06636
-6.0000e-08,0.06648
-5.9600e-08,0.06624
-5.9200e-08,0.06572
-5.8800e-08,0.06544
-5.8400e-08,0.06552
-5.8000e-08,0.06596
-5.7600e-08,0.06644
-5.7200e-08,0.06664
-5.6800e-08,0.06652
-5.6400e-08,0.0662
-5.6000e-08,0.06592
-5.5600e-08,0.06584
-5.5200e-08,0.0658
-5.4800e-08,0.06572
-5.4400e-08,0.06552
-5.4000e-08,0.0656
-5.3600e-08,0.06584
-5.3200e-08,0.06616
-5.2800e-08,0.06648
-5.2400e-08,0.0668
-5.2000e-08,0.06692
-5.1600e-08,0.06684
-5.1200e-08,0.0666
-5.0800e-08,0.06624
-5.0400e-08,0.06592
-5.0000e-08,0.0656
-4.9600e-08,0.06536
-4.9200e-08,0.06536
-4.8800e-08,0.0656
-4.8400e-08,0.06596
-4.8000e-08,0.06624
-4.7600e-08,0.06608
-4.7200e-08,0.06572
-4.6800e-08,0.06552
-4.6400e-08,0.06552
-4.6000e-08,0.06548
-4.5600e-08,0.06536
-4.5200e-08,0.06524
-4.4800e-08,0.06528
-4.4400e-08,0.0656
-4.4000e-08,0.06604
-4.3600e-08,0.06632
-4.3200e-08,0.0664
-4.2800e-08,0.06616
-4.2400e-08,0.06588
-4.2000e-08,0.06544
-4.1600e-08,0.06508
-4.1200e-08,0.0648
-4.0800e-08,0.06488
-4.0400e-08,0.06536
-4.0000e-08,0.06596
-3.9600e-08,0.06632
-3.9200e-08,0.06644
-3.8800e-08,0.06608
-3.8400e-08,0.06552
-3.8000e-08,0.06516
-3.7600e-08,0.06504
-3.7200e-08,0.0652
-3.6800e-08,0.06524
-3.6400e-08,0.06468
-3.6000e-08,0.0638
-3.5600e-08,0.0634
-3.5200e-08,0.06408
-3.4800e-08,0.06548
-3.4400e-08,0.0666
-3.4000e-08,0.06648
-3.3600e-08,0.06552
-3.3200e-08,0.0646
-3.2800e-08,0.06448
-3.2400e-08,0.06496
-3.2000e-08,0.06572
-3.1600e-08,0.0666
-3.1200e-08,0.0672
-3.0800e-08,0.06752
-3.0400e-08,0.06752
-3.0000e-08,0.06704
-2.9600e-08,0.06624
-2.9200e-08,0.06532
-2.8800e-08,0.06496
-2.8400e-08,0.06524
-2.8000e-08,0.06624
-2.7600e-08,0.06748
-2.7200e-08,0.06824
-2.6800e-08,0.06812
-2.6400e-08,0.0674
-2.6000e-08,0.06644
-2.5600e-08,0.06572
-2.5200e-08,0.06548
-2.4800e-08,0.0654
-2.4400e-08,0.06536
-2.4000e-08,0.06512
-2.3600e-08,0.06476
-2.3200e-08,0.06472
-2.2800e-08,0.06488
-2.2400e-08,0.0652
-2.2000e-08,0.0654
-2.1600e-08,0.0654
-2.1200e-08,0.06544
-2.0800e-08,0.06596
-2.0400e-08,0.06684
-2.0000e-08,0.06752
-1.9600e-08,0.06776
-1.9200e-08,0.06732
-1.8800e-08,0.06644
-1.8400e-08,0.06536
-1.8000e-08,0.06468
-1.7600e-08,0.0642
-1.7200e-08,0.06404
-1.6800e-08,0.06416
-1.6400e-08,0.06476
-1.6000e-08,0.0658
-1.5600e-08,0.06692
-1.5200e-08,0.06748
-1.4800e-08,0.06728
-1.4400e-08,0.06676
-1.4000e-08,0.06608
-1.3600e-08,0.06564
-1.3200e-08,0.06524
-1.2800e-08,0.06484
-1.2400e-08,0.06436
-1.2000e-08,0.06416
-1.1600e-08,0.0644
-1.1200e-08,0.06484
-1.0800e-08,0.06524
-1.0400e-08,0.0654
-1.0000e-08,0.06528
-9.6000e-09,0.06516
-9.2000e-09,0.0652
-8.8000e-09,0.06536
-8.4000e-09,0.06572
-8.0000e-09,0.06612
-7.6000e-09,0.06652
-7.2000e-09,0.0668
-6.8000e-09,0.06664
-6.4000e-09,0.06588
-6.0000e-09,0.06516
-5.6000e-09,0.06472
-5.2000e-09,0.06484
-4.8000e-09,0.06524
-4.4000e-09,0.0654
-4.0000e-09,0.06524
-3.6000e-09,0.06496
-3.2000e-09,0.06484
-2.8000e-09,0.06528
-2.4000e-09,0.06608
-2.0000e-09,0.06676
-1.6000e-09,0.06716
-1.2000e-09,0.06696
-8.0000e-10,0.0666
-4.0000e-10,0.06632
0.0000e+00,0.066
4.0000e-10,0.0656
8.0000e-10,0.06512
1.2000e-09,0.06492
1.6000e-09,0.06516
2.0000e-09,0.06576
2.4000e-09,0.06652
2.8000e-09,0.06684
3.2000e-09,0.06668
3.6000e-09,0.06628
4.0000e-09,0.06584
4.4000e-09,0.06532
4.8000e-09,0.06492
5.2000e-09,0.06484
5.6000e-09,0.06512
6.0000e-09,0.06568
6.4000e-09,0.0662
6.8000e-09,0.06648
7.2000e-09,0.06648
7.6000e-09,0.0666
8.0000e-09,0.06724
8.4000e-09,0.06796
8.8000e-09,0.06804
9.2000e-09,0.06716
9.6000e-09,0.06568
1.0000e-08,0.06448
1.0400e-08,0.06428
1.0800e-08,0.06484
1.1200e-08,0.06568
1.1600e-08,0.06604
1.2000e-08,0.06612
1.2400e-08,0.066
1.2800e-08,0.06588
1.3200e-08,0.06572
1.3600e-08,0.06552
1.4000e-08,0.06524
1.4400e-08,0.065
1.4800e-08,0.06512
1.5200e-08,0.0658
1.5600e-08,0.06664
1.6000e-08,0.06736
1.6400e-08,0.06768
1.6800e-08,0.06752
1.7200e-08,0.06696
1.7600e-08,0.06668
1.8000e-08,0.06664
1.8400e-08,0.06648
1.8800e-08,0.06596
1.9200e-08,0.06528
1.9600e-08,0.065
2.0000e-08,0.06528
2.0400e-08,0.06592
2.0800e-08,0.06644
2.1200e-08,0.06612
2.1600e-08,0.06528
2.2000e-08,0.0646
2.2400e-08,0.06452
2.2800e-08,0.06484
2.3200e-08,0.06508
2.3600e-08,0.06492
2.4000e-08,0.06452
2.4400e-08,0.06436
2.4800e-08,0.06488
2.5200e-08,0.06576
2.5600e-08,0.0664
2.6000e-08,0.06648
2.6400e-08,0.06624
2.6800e-08,0.06612
2.7200e-08,0.06608
2.7600e-08,0.06592
2.8000e-08,0.06556
2.8400e-08,0.06524
2.8800e-08,0.06488
2.9200e-08,0.06496
2.9600e-08,0.06544
3.0000e-08,0.0658
3.0400e-08,0.06584
3.0800e-08,0.0656
3.1200e-08,0.06524
3.1600e-08,0.06504
3.2000e-08,0.06516
3.2400e-08,0.06544
3.2800e-08,0.06552
3.3200e-08,0.06544
3.3600e-08,0.06528
3.4000e-08,0.0652
3.4400e-08,0.06516
3.4800e-08,0.06512
3.5200e-08,0.0652
3.5600e-08,0.06528
3.6000e-08,0.06544
3.6400e-08,0.06564
3.6800e-08,0.0656
3.7200e-08,0.06548
3.7600e-08,0.0654
3.8000e-08,0.06548
3.8400e-08,0.06564
3.8800e-08,0.06556
3.9200e-08,0.06536
3.9600e-08,0.06512
4.0000e-08,0.06488
4.0400e-08,0.06504
4.0800e-08,0.06544
4.1200e-08,0.06564
4.1600e-08,0.06528
4.2000e-08,0.06476
4.2400e-08,0.06448
4.2800e-08,0.0648
4.3200e-08,0.06536
4.3600e-08,0.06612
4.4000e-08,0.06656
4.4400e-08,0.06648
4.4800e-08,0.06612
4.5200e-08,0.06584
4.5600e-08,0.06576
4.6000e-08,0.06576
4.6400e-08,0.06568
4.6800e-08,0.06524
4.7200e-08,0.06444
4.7600e-08,0.06372
4.8000e-08,0.06404
4.8400e-08,0.06508
4.8800e-08,0.06608
4.9200e-08,0.06632
4.9600e-08,0.06576
5.0000e-08,0.06512
5.0400e-08,0.06496
5.0800e-08,0.0654
5.1200e-08,0.06608
5.1600e-08,0.0666
5.2000e-08,0.06688
5.2400e-08,0.067
5.2800e-08,0.06712
5.3200e-08,0.06704
5.3600e-08,0.06656
5.4000e-08,0.06576
5.4400e-08,0.06524
5.4800e-08,0.0654
5.5200e-08,0.06636
5.5600e-08,0.06752
5.6000e-08,0.068
5.6400e-08,0.06756
5.6800e-08,0.06652
5.7200e-08,0.0654
5.7600e-08,0.06484
5.8000e-08,0.06492
5.8400e-08,0.06524
5.8800e-08,0.06548
5.9200e-08,0.06536
5.9600e-08,0.0654
6.0000e-08,0.06564
6.0400e-08,0.06608
6.0800e-08,0.06636
6.1200e-08,0.06628
6.1600e-08,0.06568
6.2000e-08,0.06488
6.2400e-08,0.06428
6.2800e-08,0.06432
6.3200e-08,0.06512
6.3600e-08,0.06624
6.4000e-08,0.06708
6.4400e-08,0.06732
6.4800e-08,0.06688
6.5200e-08,0.06608
6.5600e-08,0.06524
6.6000e-08,0.06452
6.6400e-08,0.06416
6.6800e-08,0.06436
6.7200e-08,0.06524
6.7600e-08,0.06628
6.8000e-08,0.06712
6.8400e-08,0.0674
6.8800e-08,0.06712
6.9200e-08,0.06636
6.9600e-08,0.06548
7.0000e-08,0.0648
7.0400e-08,0.06436
7.0800e-08,0.06428
7.1200e-08,0.06452
7.1600e-08,0.06496
7.2000e-08,0.06536
7.2400e-08,0.06564
7.2800e-08,0.06576
7.3200e-08,0.06568
7.3600e-08,0.06568
7.4000e-08,0.06564
7.4400e-08,0.0654
7.4800e-08,0.06532
7.5200e-08,0.06544
7.5600e-08,0.0658
7.6000e-08,0.06616
7.6400e-08,0.06636
7.6800e-08,0.06636
7.7200e-08,0.06648
7.7600e-08,0.06672
7.8000e-08,0.06692
7.8400e-08,0.06676
7.8800e-08,0.06664
7.9200e-08,0.06652
7.9600e-08,0.06632
8.0000e-08,0.06612
8.0400e-08,0.06592
8.0800e-08,0.06572
8.1200e-08,0.06568
8.1600e-08,0.06576
8.2000e-08,0.06596
8.2400e-08,0.06608
8.2800e-08,0.06608
8.3200e-08,0.06596
8.3600e-08,0.06572
8.4000e-08,0.06548
8.4400e-08,0.0654
8.4800e-08,0.06576
8.5200e-08,0.06616
8.5600e-08,0.06672
8.6000e-08,0.067
8.6400e-08,0.06684
8.6800e-08,0.06636
8.7200e-08,0.06572
8.7600e-08,0.06524
8.8000e-08,0.06496
8.8400e-08,0.06504
8.8800e-08,0.06568
8.9200e-08,0.06648
8.9600e-08,0.06676
9.0000e-08,0.06624
9.0400e-08,0.06536
9.0800e-08,0.06472
9.1200e-08,0.06496
9.1600e-08,0.06608
9.2000e-08,0.06688
9.2400e-08,0.06676
9.2800e-08,0.06576
9.3200e-08,0.06436
9.3600e-08,0.06348
9.4000e-08,0.06344
9.4400e-08,0.06404
9.4800e-08,0.06492
9.5200e-08,0.06564
9.5600e-08,0.06604
9.6000e-08,0.06612
9.6400e-08,0.0658
9.6800e-08,0.06544
9.7200e-08,0.06528
9.7600e-08,0.06544
9.8000e-08,0.06588
9.8400e-08,0.0662
9.8800e-08,0.06628
9.9200e-08,0.06616
9.9600e-08,0.06592
1.0000e-07,0.06584
1.0040e-07,0.06592
1.0080e-07,0.06624
1.0120e-07,0.06668
1.0160e-07,0.067
1.0200e-07,0.06692
1.0240e-07,0.0664
1.0280e-07,0.06576
1.0320e-07,0.06532
1.0360e-07,0.0654
1.0400e-07,0.06564
1.0440e-07,0.06572
1.0480e-07,0.06564
1.0520e-07,0.06532
1.0560e-07,0.06512
1.0600e-07,0.06528
1.0640e-07,0.06552
1.0680e-07,0.06584
1.0720e-07,0.06592
1.0760e-07,0.06628
1.0800e-07,0.0666
1.0840e-07,0.0668
1.0880e-07,0.0666
1.0920e-07,0.06596
1.0960e-07,0.06532
1.1000e-07,0.06484
1.1040e-07,0.06476
1.1080e-07,0.06508
1.1120e-07,0.06576
1.1160e-07,0.06632
1.1200e-07,0.06676
1.1240e-07,0.06684
1.1280e-07,0.06672
1.1320e-07,0.0664
1.1360e-07,0.066
1.1400e-07,0.06556
1.1440e-07,0.065
1.1480e-07,0.06464
1.1520e-07,0.06464
1.1560e-07,0.0652
1.1600e-07,0.06608
1.1640e-07,0.06688
1.1680e-07,0.06716
1.1720e-07,0.06684
1.1760e-07,0.06624
1.1800e-07,0.06564
1.1840e-07,0.06524
1.1880e-07,0.06512
1.1920e-07,0.06524
1.1960e-07,0.06568
1.2000e-07,0.06628
1.2040e-07,0.06688
1.2080e-07,0.06708
1.2120e-07,0.06692
1.2160e-07,0.06616
1.2200e-07,0.06536
1.2240e-07,0.06496
1.2280e-07,0.065
1.2320e-07,0.06524
1.2360e-07,0.06532
1.2400e-07,0.0654
1.2440e-07,0.06552
1.2480e-07,0.06576
1.2520e-07,0.06604
1.2560e-07,0.06612
1.2600e-07,0.06596
1.2640e-07,0.0658
1.2680e-07,0.06564
1.2720e-07,0.06536
1.2760e-07,0.06504
1.2800e-07,0.0648
1.2840e-07,0.06472
1.2880e-07,0.06508
1.2920e-07,0.06552
1.2960e-07,0.06624
1.3000e-07,0.06636
1.3040e-07,0.06572
1.3080e-07,0.06488
1.3120e-07,0.06456
1.3160e-07,0.06512
1.3200e-07,0.06612
1.3240e-07,0.06692
1.3280e-07,0.06664
1.3320e-07,0.0656
1.3360e-07,0.06468
1.3400e-07,0.06436
1.3440e-07,0.06452
1.3480e-07,0.065
1.3520e-07,0.06564
1.3560e-07,0.06628
1.3600e-07,0.06684
1.3640e-07,0.06716
1.3680e-07,0.06708
1.3720e-07,0.06656
1.3760e-07,0.06576
1.3800e-07,0.06532
1.3840e-07,0.06536
1.3880e-07,0.06584
1.3920e-07,0.06644
1.3960e-07,0.06684
1.4000e-07,0.06656
1.4040e-07,0.06588
1.4080e-07,0.06536
1.4120e-07,0.06512
1.4160e-07,0.06516
1.4200e-07,0.06528
1.4240e-07,0.0654
1.4280e-07,0.06536
1.4320e-07,0.06536
1.4360e-07,0.06548
1.4400e-07,0.06592
1.4440e-07,0.06624
1.4480e-07,0.06636
1.4520e-07,0.066
1.4560e-07,0.06548
1.4600e-07,0.06524
1.4640e-07,0.0654
1.4680e-07,0.06576
1.4720e-07,0.06584
1.4760e-07,0.0658
1.4800e-07,0.06568
1.4840e-07,0.06564
1.4880e-07,0.0656
1.4920e-07,0.06568
1.4960e-07,0.06564
1.5000e-07,0.06548
1.5040e-07,0.06536
1.5080e-07,0.06548
1.5120e-07,0.06588
1.5160e-07,0.06624
1.5200e-07,0.06636
1.5240e-07,0.06624
1.5280e-07,0.06592
1.5320e-07,0.06568
1.5360e-07,0.0656
1.5400e-07,0.06556
1.5440e-07,0.06568
1.5480e-07,0.06588
1.5520e-07,0.06616
1.5560e-07,0.06616
1.5600e-07,0.06596
1.5640e-07,0.06596
1.5680e-07,0.06608
1.5720e-07,0.06612
1.5760e-07,0.06592
1.5800e-07,0.0656
1.5840e-07,0.06524
1.5880e-07,0.06504
1.5920e-07,0.06504
1.5960e-07,0.06492
1.6000e-07,0.065
1.6040e-07,0.0652
1.6080e-07,0.06552
1.6120e-07,0.0658
1.6160e-07,0.06596
1.6200e-07,0.066
1.6240e-07,0.06588
1.6280e-07,0.06564
1.6320e-07,0.06564
1.6360e-07,0.06568
1.6400e-07,0.06572
1.6440e-07,0.06548
1.6480e-07,0.06532
1.6520e-07,0.06524
1.6560e-07,0.06512
1.6600e-07,0.06524
1.6640e-07,0.06548
1.6680e-07,0.06564
1.6720e-07,0.06548
1.6760e-07,0.06504
1.6800e-07,0.0646
1.6840e-07,0.06448
1.6880e-07,0.06488
1.6920e-07,0.0656
1.6960e-07,0.06636
1.7000e-07,0.06652
1.7040e-07,0.06632
1.7080e-07,0.06588
1.7120e-07,0.0652
1.7160e-07,0.0648
1.7200e-07,0.065
1.7240e-07,0.06568
1.7280e-07,0.06656
1.7320e-07,0.06696
1.7360e-07,0.06672
1.7400e-07,0.0662
1.7440e-07,0.066
1.7480e-07,0.0664
1.7520e-07,0.06688
1.7560e-07,0.0668
1.7600e-07,0.06608
1.7640e-07,0.06516
1.7680e-07,0.06448
1.7720e-07,0.06432
1.7760e-07,0.0646
1.7800e-07,0.065
1.7840e-07,0.06544
1.7880e-07,0.06588
1.7920e-07,0.06636
1.7960e-07,0.0664
1.8000e-07,0.066
1.8040e-07,0.06568
1.8080e-07,0.06572
1.8120e-07,0.06608
1.8160e-07,0.06664
1.8200e-07,0.067
1.8240e-07,0.06708
1.8280e-07,0.06688
1.8320e-07,0.06656
1.8360e-07,0.06628
1.8400e-07,0.06608
1.8440e-07,0.06624
1.8480e-07,0.06676
1.8520e-07,0.06712
1.8560e-07,0.0668
1.8600e-07,0.06592
1.8640e-07,0.06504
1.8680e-07,0.06456
1.8720e-07,0.06484
1.8760e-07,0.06556
1.8800e-07,0.06608
1.8840e-07,0.0658
1.8880e-07,0.06512
1.8920e-07,0.06476
1.8960e-07,0.06484
1.9000e-07,0.06524
1.9040e-07,0.06556
1.9080e-07,0.0656
1.9120e-07,0.06544
1.9160e-07,0.06544
1.9200e-07,0.06592
1.9240e-07,0.06644
1.9280e-07,0.06688
1.9320e-07,0.06708
1.9360e-07,0.06684
1.9400e-07,0.06632
1.9440e-07,0.06592
1.9480e-07,0.06568
1.9520e-07,0.06556
1.9560e-07,0.06536
1.9600e-07,0.06548
1.9640e-07,0.06604
1.9680e-07,0.06672
1.9720e-07,0.06704
1.9760e-07,0.06688
1.9800e-07,0.06616
1.9840e-07,0.06532
1.9880e-07,0.06484
1.9920e-07,0.06508
1.9960e-07,0.06552
2.0000e-07,0.06572
2.0040e-07,0.0654
2.0080e-07,0.06496
2.0120e-07,0.06472
2.0160e-07,0.06512
2.0200e-07,0.06572
2.0240e-07,0.06632
2.0280e-07,0.06636
2.0320e-07,0.06616
2.0360e-07,0.066
2.0400e-07,0.06596
2.0440e-07,0.06588
2.0480e-07,0.06564
2.0520e-07,0.06536
2.0560e-07,0.0652
2.0600e-07,0.06528
2.0640e-07,0.06568
2.0680e-07,0.0662
2.0720e-07,0.06644
2.0760e-07,0.0664
2.0800e-07,0.06624
2.0840e-07,0.0662
2.0880e-07,0.06588
2.0920e-07,0.06544
2.0960e-07,0.0646
2.1000e-07,0.0638
2.1040e-07,0.06368
2.1080e-07,0.06428
2.1120e-07,0.06532
2.1160e-07,0.0664
2.1200e-07,0.0672
2.1240e-07,0.06764
2.1280e-07,0.0676
2.1320e-07,0.06704
2.1360e-07,0.06592
2.1400e-07,0.06464
2.1440e-07,0.06396
2.1480e-07,0.06456
2.1520e-07,0.0658
2.1560e-07,0.06664
2.1600e-07,0.06648
2.1640e-07,0.06532
2.1680e-07,0.06424
2.1720e-07,0.06396
2.1760e-07,0.06464
2.1800e-07,0.06564
2.1840e-07,0.0662
2.1880e-07,0.06636
2.1920e-07,0.06648
2.1960e-07,0.0666
2.2000e-07,0.06672
2.2040e-07,0.06664
2.2080e-07,0.06616
2.2120e-07,0.06568
2.2160e-07,0.06572
2.2200e-07,0.06648
2.2240e-07,0.06732
2.2280e-07,0.0678
2.2320e-07,0.06752
2.2360e-07,0.06672
2.2400e-07,0.06608
2.2440e-07,0.06584
2.2480e-07,0.06568
2.2520e-07,0.06536
2.2560e-07,0.06488
2.2600e-07,0.06452
2.2640e-07,0.06456
2.2680e-07,0.06512
2.2720e-07,0.0658
2.2760e-07,0.06628
2.2800e-07,0.066
2.2840e-07,0.06528
2.2880e-07,0.06476
2.2920e-07,0.0648
2.2960e-07,0.06548
2.3000e-07,0.06636
2.3040e-07,0.0668
2.3080e-07,0.06664
2.3120e-07,0.06616
2.3160e-07,0.06564
2.3200e-07,0.0652
2.3240e-07,0.06504
2.3280e-07,0.0652
2.3320e-07,0.06572
2.3360e-07,0.06624
2.3400e-07,0.06664
2.3440e-07,0.06668
2.3480e-07,0.06608
2.3520e-07,0.06524
2.3560e-07,0.06464
2.3600e-07,0.06452
2.3640e-07,0.06468
2.3680e-07,0.06472
2.3720e-07,0.06472
2.3760e-07,0.06472
2.3800e-07,0.06496
2.3840e-07,0.06524
2.3880e-07,0.06552
2.3920e-07,0.0656
2.3960e-07,0.06556

