Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
3.6800e-08,0.0322,-0.0024
3.7200e-08,0.0326,-0.0008
3.7600e-08,0.033,0.0004
3.8000e-08,0.033,0.0012
3.8400e-08,0.0326,0.002
3.8800e-08,0.033,0.002
3.9200e-08,0.0334,0.0012
3.9600e-08,0.033,0.0004
4.0000e-08,0.0334,-0.0004
4.0400e-08,0.0334,0.0004
4.0800e-08,0.0334,0.0004
4.1200e-08,0.0338,0.0004
4.1600e-08,0.0338,0.0008
4.2000e-08,0.0338,0.0016
4.2400e-08,0.0334,0.002
4.2800e-08,0.0334,0.0028
4.3200e-08,0.0334,0.0008
4.3600e-08,0.033,-0.002
4.4000e-08,0.0326,-0.0032
4.4400e-08,0.0322,-0.0032
4.4800e-08,0.033,-0.0016
4.5200e-08,0.033,0.0004
4.5600e-08,0.0334,0.0016
4.6000e-08,0.0342,0.0012
4.6400e-08,0.0338,0
4.6800e-08,0.0342,-0.0012
4.7200e-08,0.0342,-0.002
4.7600e-08,0.0342,-0.0024
4.8000e-08,0.0334,-0.002
4.8400e-08,0.0334,-0.0008
4.8800e-08,0.0338,0.0008
4.9200e-08,0.0338,0.002
4.9600e-08,0.0342,0.002
5.0000e-08,0.0342,0.0012
5.0400e-08,0.0346,0.0004
5.0800e-08,0.0346,0
5.1200e-08,0.035,-0.0008
5.1600e-08,0.035,0.0004
5.2000e-08,0.0338,0.0028
5.2400e-08,0.033,0.0044
5.2800e-08,0.0294,0.0068
5.3200e-08,0.0254,0.0092
5.3600e-08,0.021,0.0116
5.4000e-08,0.0174,0.0156
5.4400e-08,0.013,0.0188
5.4800e-08,0.0098,0.022
5.5200e-08,0.0074,0.0244
5.5600e-08,0.0058,0.0252
5.6000e-08,0.0054,0.026
5.6400e-08,0.0058,0.0268
5.6800e-08,0.0062,0.0272
5.7200e-08,0.0074,0.0272
5.7600e-08,0.0074,0.0268
5.8000e-08,0.0074,0.026
5.8400e-08,0.0078,0.026
5.8800e-08,0.0074,0.0256
5.9200e-08,0.0074,0.0252
5.9600e-08,0.0058,0.026
6.0000e-08,0.0042,0.0268
6.0400e-08,0.003,0.0288
6.0800e-08,0.0022,0.0296
6.1200e-08,0.0018,0.0304
6.1600e-08,0.001,0.0308
6.2000e-08,0.0014,0.0304
6.2400e-08,0.0014,0.0312
6.2800e-08,0.0022,0.0304
6.3200e-08,0.0022,0.0296
6.3600e-08,0.0026,0.0288
6.4000e-08,0.0026,0.0288
6.4400e-08,0.0026,0.0288
6.4800e-08,0.0026,0.0288
6.5200e-08,0.0026,0.03
6.5600e-08,0.0022,0.0308
6.6000e-08,0.0018,0.0312
6.6400e-08,0.001,0.0312
6.6800e-08,0.0014,0.0312
6.7200e-08,0.001,0.0304
6.7600e-08,0.0006,0.0292
6.8000e-08,0.0006,0.0296
6.8400e-08,0.001,0.0296
6.8800e-08,0.0014,0.0308
6.9200e-08,0.0018,0.0312
6.9600e-08,0.001,0.0308
7.0000e-08,0.0014,0.0296
7.0400e-08,0.0018,0.0292
7.0800e-08,0.0022,0.0296
7.1200e-08,0.0022,0.0312
7.1600e-08,0.0018,0.0316
7.2000e-08,0.0018,0.0308
7.2400e-08,0.0006,0.0288
7.2800e-08,0.0006,0.0264
7.3200e-08,0.0014,0.0272
7.3600e-08,0.0014,0.03
7.4000e-08,0.0014,0.0324
7.4400e-08,0.0018,0.0332
7.4800e-08,0.0014,0.0328
7.5200e-08,0.0014,0.0308
7.5600e-08,0.0014,0.0296
7.6000e-08,0.0014,0.0292
7.6400e-08,0.0006,0.0296
7.6800e-08,-0.0002,0.0304
7.7200e-08,0.0006,0.0312
7.7600e-08,0.0006,0.0324
7.8000e-08,0.001,0.0336
7.8400e-08,0.001,0.0336
7.8800e-08,0.0014,0.0328
7.9200e-08,0.0014,0.0304
7.9600e-08,0.0014,0.0288
8.0000e-08,0.001,0.0272
8.0400e-08,0.001,0.0264
8.0800e-08,0.0014,0.0264
8.1200e-08,0.0014,0.0256
8.1600e-08,0.0006,0.024
8.2000e-08,0.0002,0.0212
8.2400e-08,0.0006,0.0172
8.2800e-08,0.0006,0.0136
8.3200e-08,-0.0002,0.0104
8.3600e-08,0.001,0.0092
8.4000e-08,0.001,0.008
8.4400e-08,0.001,0.008
8.4800e-08,0.001,0.0068
8.5200e-08,0.001,0.0084
8.5600e-08,0.0014,0.0084
8.6000e-08,0.0006,0.0092
8.6400e-08,0.001,0.0088
8.6800e-08,0.0014,0.0084
8.7200e-08,0.0018,0.0064
8.7600e-08,0.0014,0.0052
8.8000e-08,0.0006,0.0048
8.8400e-08,0.0002,0.0048
8.8800e-08,0.0002,0.0044
8.9200e-08,0.0002,0.0032
8.9600e-08,0.0006,0.0028
9.0000e-08,0.0006,0.0024
9.0400e-08,0.0006,0.0024
9.0800e-08,0.0006,0.002
9.1200e-08,0.0002,0.0024
9.1600e-08,0.0006,0.002
9.2000e-08,0.001,0.002
9.2400e-08,0.001,0.002
9.2800e-08,0.0014,0.0028
9.3200e-08,0.0014,0.0028
9.3600e-08,0.001,0.0028
9.4000e-08,0.001,0.0028
9.4400e-08,0.0006,0.002
9.4800e-08,-0.0002,0
9.5200e-08,-0.0006,-0.0016
9.5600e-08,-0.0002,-0.0024
9.6000e-08,-0.0002,-0.0012
9.6400e-08,-0.0006,0
9.6800e-08,-0.0006,0.0008
9.7200e-08,-0.0014,0.0016
9.7600e-08,-0.0014,0.0016
9.8000e-08,-0.0018,0.0012
9.8400e-08,-0.0014,0.0012
9.8800e-08,-0.001,0.0012
9.9200e-08,-0.0002,0.0008
9.9600e-08,0.0002,0.0008
1.0000e-07,0.0006,0.0004
1.0040e-07,0.0002,0.0004
1.0080e-07,0.001,0.0008
1.0120e-07,0.001,0.0008
1.0160e-07,0.0006,0.0008
1.0200e-07,0.0006,0.0016
1.0240e-07,0.0002,0.0012
1.0280e-07,0.001,0.0016
1.0320e-07,0.001,0.0012
1.0360e-07,0.0006,0.0008
1.0400e-07,0.0002,0
1.0440e-07,0.0002,-0.0004
1.0480e-07,0.0002,0
1.0520e-07,-0.0006,0.0004

